ICSDVolume_composition_average,IsFCC_arithmetic_average,BCCmagmom_composition_average,HeatCapacityMass_arithmetic_average,SpecificHeatCapacity_arithmetic_average,NdValence_composition_average,FirstIonizationEnergy_composition_average,ThermalExpansionCoefficient_arithmetic_average,IonizationEnergy_composition_average,ThermalConductivity_composition_average,GSenergy_pa_composition_average,ElasticModulus_difference,Electrolyte class_0,n_ws^third_difference,GSestBCClatcnt_composition_average,SpaceGroupNumber_composition_average,Electrolyte class_3,IonicRadii_composition_average,Electrolyte class_1,CovalentRadius_composition_average,phi_arithmetic_average,NUnfilled_composition_average,CovalentRadii_arithmetic_average,AtomicVolume_arithmetic_average,NUnfilled_arithmetic_average,HHIr_composition_average,CovalentRadii_composition_average,GSvolume_pa_composition_average,BCCenergy_pa_composition_average,HeatVaporization_arithmetic_average,GSestFCClatcnt_composition_average,ThirdIonizationEnergy_composition_average,NdUnfilled_composition_average,Electronegativity_composition_average,ElectricalConductivity_composition_average,ElectronAffinity_composition_average,HeatFusion_composition_average,BoilingT_composition_average,HeatCapacityMolar_composition_average,ElasticModulus_arithmetic_average,AtomicRadii_composition_average,Polarizability_composition_average,BCCfermi_composition_average,ElectricalConductivity_difference,ElasticModulus_composition_average,ThirdIonizationEnergy_arithmetic_average,ShearModulus_composition_average,MendeleevNumber_composition_average,FirstIonizationEnergy_arithmetic_average,HHIp_composition_average
22.9,0.0,0.3254706333333333,0.4569999999999999,0.4578,1.3333333333333337,10.532014888888888,166.42000000000002,1015.6777777777776,13.150777777777778,-5.296439189482222,198.0,1.0,0.96,3.080245595666667,103.22222222222224,0.0,1.1877777777777778,0.0,112.44444444444446,2.9800000000000004,3.888888888888889,1.332,3742.8412483826087,5.4,1233.3333333333333,1.0644444444444443,18.042509578544447,-3.987651385555556,204.91218,3.8808662647777785,39.95811111111111,2.0,2.5188888888888887,1.7000000000000002,80.83333333333333,4.956666666666667,1287.1666666666667,29.267777777777773,95.4,1.128111111111111,9.445555555555556,3.8213585,10.7,53.0,27.9774,20.766666666666666,64.22222222222223,8.0631868,2111.1111111111118
22.340000000000003,0.0,0.29292357,0.4569999999999999,0.4578,1.2,10.8406184,166.42000000000002,1045.5,11.86244,-5.242474461034,198.0,1.0,0.96,3.0353104148000005,94.1,0.0,1.209,0.0,107.8,2.9800000000000004,3.7,1.332,3742.8412483826087,5.4,1160.0,1.031,17.14875862069,-3.834861408,204.91218,3.8242514845,41.4557,1.7999999999999998,2.611,1.5299999999999998,86.86,4.483,1167.46,29.2788,95.4,1.0883,8.5812,3.746576,10.7,47.7,27.9774,18.69,66.5,8.0631868,1950.0
22.33333333333333,0.2,0.3742304888888889,0.4168,0.4162,1.6666666666666667,10.606147444444444,166.82,1022.6333333333332,24.76688888888889,-4.933591894999999,195.0,1.0,0.94,3.0586990779444445,96.55555555555556,0.0,1.1877777777777778,0.0,109.22222222222224,2.604,3.555555555555556,1.478,3751.307032787504,4.2,1516.6666666666667,1.0583333333333331,17.441666666666666,-3.618927701666667,193.10418,3.8537193535,42.67833333333333,1.6666666666666663,2.5644444444444443,4.5,87.27777777777777,5.605,1363.6111111111113,28.996666666666663,58.2,1.1270000000000002,8.348333333333333,3.63356492,17.099999999999998,53.888888888888886,30.5338,19.722222222222225,65.16666666666667,7.7110748,2422.222222222222
22.4,0.1666666666666666,0.4216333333333333,0.4221666666666667,0.4216666666666666,1.5555555555555554,10.60852411111111,140.98333333333332,1022.7777777777778,22.56688888888889,-5.067491363333334,198.0,1.0,0.96,3.063423148055556,100.44444444444446,0.0,1.1766666666666667,0.0,109.88888888888889,2.9916666666666667,3.6666666666666665,1.4266666666666667,3128.052088151177,4.166666666666666,1372.2222222222222,1.0594444444444444,17.495555555555555,-3.763971900555556,219.17015,3.8596713089444448,42.361777777777775,1.7777777777777777,2.5588888888888888,3.755555555555556,82.16666666666666,5.339444444444444,1356.2777777777778,29.028888888888886,83.66666666666666,1.1256666666666666,8.448333333333332,3.6681292188888888,17.099999999999998,54.22222222222222,30.55333333333333,20.5,64.83333333333334,7.742962333333333,2344.4444444444443
21.49,0.25,0.3368074399999999,0.47,0.46925,1.5,10.931497,203.375,1054.09,21.57344,-4.9038764630000005,193.0,1.0,0.91,3.0029213199000004,87.89999999999999,0.0,1.2009999999999998,0.0,103.9,2.675,3.4000000000000004,1.3525,4672.891470565707,5.25,1450.0,1.022,16.14,-3.490730975,206.330225,3.783443782,46.0839,1.5,2.655,4.159999999999999,86.86,5.081999999999999,1211.86,28.9708,69.5,1.0838,6.8862000000000005,3.583108219,17.099999999999998,48.6,38.16725,17.81,67.3,8.3359275,2290.0
20.104,0.25,0.3368074399999999,0.47,0.46925,1.5599999999999998,10.958794,203.375,1056.64,21.99764,-5.0821729256,193.0,1.0,0.91,2.9569089709200003,86.04,0.0,1.1884,0.0,103.96,2.675,4.36,1.3525,4672.891470565707,5.25,1456.0,1.004,14.8092,-3.6606958028,206.330225,3.72547185496,44.706,2.04,2.67,3.908,99.94,5.2164,1323.94,29.5852,69.5,1.06292,6.7632,3.6843829804,17.099999999999998,51.0,38.16725,18.764,68.44,8.3359275,2608.0
22.62,0.0,0.3368879499999999,0.4345,0.4337499999999999,1.5,10.8258884,204.7,1044.04,23.350440000000003,-4.9552598165,195.0,0.0,0.94,3.0481531555000005,88.3,0.0,1.2279999999999998,0.0,107.0,2.6475,2.7,1.2799999999999998,4676.423238741503,3.5,1380.0,0.993,17.56075,-3.543806958,229.120225,3.8404323238,41.5778,1.5,2.639,4.05,98.46,4.703999999999999,1282.06,28.1068,67.75,1.0983,9.0612,4.009662382,15.999999999999998,47.9,26.902,16.89,66.0,8.071906,2170.0
23.128,0.0,0.336871848,0.4345,0.4337499999999999,1.48,10.81858368,204.7,1043.336,23.44844,-4.895179338,195.0,1.0,0.94,3.0648420212000005,89.0,0.0,1.2332,0.0,107.16,2.6475,2.52,1.2799999999999998,4676.423238741503,3.5,1364.0,1.0076,18.0946,-3.4863601128,229.120225,3.861458977,41.19432,1.3199999999999998,2.6348000000000003,4.068,96.42,4.7224,1250.1799999999998,28.126,67.75,1.10516,9.2332,3.8861561428,15.999999999999998,47.16,26.902,16.708,65.92,8.071906,2040.0
24.724,0.0,0.388018614,0.4374,0.4367999999999999,1.3,10.79923632,166.12,1041.38,21.36644,-4.8595493283,198.0,1.0,0.96,3.1200106140200004,95.3,0.0,1.2368,0.0,108.36,3.104,2.1,1.258,3743.494063987111,3.6,1160.0,1.0526,19.75435,-3.470667312,253.19618,3.93096704848,39.702,0.9,2.6162,3.318,84.78,4.4908,1146.62,28.2184,96.4,1.1243,9.8572,3.552966868,15.999999999999998,45.3,27.6518,17.002,65.32000000000001,8.0380048,1566.0
23.684,0.0,0.370985794,0.4374,0.4367999999999999,1.3800000000000003,10.812990160000002,166.12,1042.736,21.96244,-4.9315064767,198.0,1.0,0.96,3.0849322173800005,92.5,0.0,1.2304,0.0,107.79999999999998,3.104,2.42,1.258,3743.494063987111,3.6,1244.0,1.023,18.66725,-3.5333450908,253.19618,3.88677103812,40.58292,1.22,2.6266,3.55,90.7,4.5496,1213.02,28.1684,96.4,1.11106,9.4772,3.7875361988,15.999999999999998,46.66,27.6518,17.086,65.60000000000001,8.0380048,1854.0
22.208,0.0,0.405164148,0.4374,0.4367999999999999,1.3600000000000003,10.83661552,166.12,1044.952,20.084440000000004,-5.208155529400001,198.0,1.0,0.96,3.03826695076,93.2,0.0,1.2068,0.0,107.79999999999998,3.104,3.04,1.258,3743.494063987111,3.6,1188.0,0.98,17.1045,-3.8101174496000008,253.19618,3.82797648644,41.50544,1.84,2.6352,2.96,93.14,4.3032,1303.38,28.134,96.4,1.08952,9.0332,4.1829412116,15.999999999999998,49.120000000000005,27.6518,18.192,65.60000000000001,8.0380048,2188.0
23.21111111111111,0.0,0.3743199444444444,0.4345,0.4337499999999999,1.6666666666666667,10.515648222222222,204.7,1014.0555555555557,25.915222222222223,-4.977311806666666,195.0,1.0,0.94,3.094515307555556,96.7777777777778,0.0,1.208888888888889,0.0,111.55555555555554,2.6475,2.7777777777777777,1.2799999999999998,4676.423238741503,3.5,1477.7777777777778,1.022222222222222,18.50027777777778,-3.664257552222223,229.120225,3.898844975111112,40.093777777777774,1.6666666666666663,2.55,4.5,93.7222222222222,5.202222222222222,1414.5,27.965555555555557,67.75,1.139222222222222,9.97888888888889,4.113676702222223,15.999999999999998,53.22222222222222,26.902,18.76666666666667,63.66666666666667,8.071906,2355.555555555556
23.21111111111111,0.0,0.3743199444444444,0.4345,0.4337499999999999,1.6666666666666667,10.515648222222222,204.7,1014.0555555555557,25.915222222222223,-4.977311806666666,195.0,0.0,0.94,3.094515307555556,96.7777777777778,0.0,1.208888888888889,0.0,111.55555555555554,2.6475,2.7777777777777777,1.2799999999999998,4676.423238741503,3.5,1477.7777777777778,1.022222222222222,18.50027777777778,-3.664257552222223,229.120225,3.898844975111112,40.093777777777774,1.6666666666666663,2.55,4.5,93.7222222222222,5.202222222222222,1414.5,27.965555555555557,67.75,1.139222222222222,9.97888888888889,4.113676702222223,15.999999999999998,53.22222222222222,26.902,18.76666666666667,63.66666666666667,8.071906,2355.555555555556
23.34444444444444,0.0,0.4691256333333333,0.4415,0.44075,1.4444444444444444,10.520401555555557,204.4,1014.3444444444444,21.515222222222224,-5.245110743333333,198.0,1.0,0.96,3.1039634477777778,104.55555555555556,0.0,1.1866666666666663,0.0,112.88888888888889,2.605,3.0,1.2825000000000002,4676.61861481311,3.75,1188.888888888889,1.0244444444444445,18.60805555555556,-3.95434595,223.170225,3.910748886,39.46066666666666,1.8888888888888888,2.5388888888888888,3.011111111111111,83.5,4.671111111111111,1399.8333333333337,28.03,68.5,1.1365555555555558,10.17888888888889,4.1828053,9.3,53.888888888888886,26.18975,20.322222222222223,63.0,8.077253500000001,2200.0
23.384,0.0,0.337770456,0.4308,0.4302,1.4400000000000004,10.88253364,169.56,1049.48,20.920440000000003,-4.8543790032,198.0,1.0,0.96,3.0835361812000004,94.6,0.0,1.2208,0.0,107.96,2.9039999999999995,2.56,1.2759999999999998,3744.3360285974486,3.0,1124.0,1.0128,18.3208,-3.4623039564000004,201.59618,3.88501214276,40.98736,1.36,2.6176000000000004,2.9559999999999995,86.25999999999999,3.974720000000001,1158.82,28.1956,73.80000000000001,1.1064,8.844533333331999,3.846915074800001,14.999999999999998,43.120000000000005,28.8962,16.548000000000002,65.88000000000001,8.340642599999999,1868.0
20.776000000000003,0.2,0.422196968,0.398,0.3962,2.08,11.008096000000002,166.58,1061.492,18.05124,-5.2905838058,196.0,1.0,0.93,2.9837714560800004,78.48,0.0,1.1755999999999998,0.0,102.2,2.93,2.96,1.3039999999999998,3746.462353487292,3.6,1428.0,0.9652,15.366,-3.8953652952,213.67618,3.75931646556,44.41324,1.52,2.7176,2.664,95.54,4.57568,1192.98,27.9288,62.0,1.05836,5.703200000000002,4.5018903616,10.3,49.52,34.78360000000001,18.724,71.44,8.015540000000001,2132.0
20.662,0.25,0.000112714,0.55225,0.5515,1.14,10.6716876,203.1,1029.622,32.790440000000004,-5.5619746908,238.0,0.0,0.82,2.98301179108,93.66,1.0,1.1864,0.0,106.94,2.5925,3.66,1.225,4671.189484346142,4.25,1644.0,0.9534,15.13285,-4.1638690674,224.287725,3.75835934756,44.89124,2.26,2.61,3.724,95.1,5.7124,1271.4599999999998,27.64794,82.5,1.06878,8.699199999998,4.7017474192,29.4,60.06,38.994,25.404,64.24000000000001,8.018654999999999,2484.0
20.700000000000003,0.4,0.340385348,0.5306000000000001,0.53,1.4,10.8990868,166.54,1051.052,34.24044000000001,-5.1487775308,190.0,1.0,0.86,2.9744022794800005,94.12,0.0,1.1747999999999998,0.0,104.6,3.17,3.0,1.2079999999999995,3739.076729864385,3.4,1076.0,0.9604,15.041900000000002,-3.7487785044,256.93018,3.74751204276,45.64488,1.7999999999999998,2.6452,5.108,86.46,4.468,1271.94,28.01312,98.0,1.06924,7.887866666664001,4.2448189528,29.4,49.760000000000005,38.1674,18.432,65.56,8.170062,2176.0
20.700000000000003,0.4,0.340385348,0.5306000000000001,0.53,1.4,10.8990868,166.54,1051.052,34.24044000000001,-5.1487775308,190.0,0.0,0.86,2.9744022794800005,94.12,1.0,1.1747999999999998,0.0,104.6,3.17,3.0,1.2079999999999995,3739.076729864385,3.4,1076.0,0.9604,15.041900000000002,-3.7487785044,256.93018,3.74751204276,45.64488,1.7999999999999998,2.6452,5.108,86.46,4.468,1271.94,28.01312,98.0,1.06924,7.887866666664001,4.2448189528,29.4,49.760000000000005,38.1674,18.432,65.56,8.170062,2176.0
20.084000000000003,0.4,0.140049372,0.4726,0.472,1.7999999999999998,10.83693,165.62,1045.352,34.15644,-4.99694767,158.0,1.0,0.5700000000000001,2.96810427192,88.52,0.0,1.2083999999999997,0.0,106.28,3.584,3.4400000000000004,1.092,3732.698979932985,3.4,1316.0,0.9196,14.9305,-3.5742774100000005,290.85618000000005,3.73957705032,43.762,2.2,2.6632,5.408,113.872,4.6104,1440.34,28.0968,118.0,1.06444,8.0912,4.473156798,58.8,48.24,35.9216,16.8,66.88000000000001,8.488427999999999,2592.0
20.08,0.0,0.3369684599999999,0.5113333333333333,0.5103333333333333,1.6,10.862412,266.06666666666666,1047.56,22.86044,-5.2556622090000005,158.0,0.0,0.5700000000000001,2.964708827,84.8,1.0,1.202,0.0,106.2,2.756666666666667,3.6,1.0466666666666666,6213.574557763772,4.666666666666667,1460.0,0.92,14.8915,-3.831041184,258.76030000000003,3.7352990578,43.4952,2.4,2.66,3.96,108.66,4.611999999999999,1441.46,28.0108,86.0,1.064,8.2012,4.627193578,15.999999999999998,51.6,35.86933333333333,17.8,66.4,9.02532,2820.0
20.26,0.0,0.00016102,0.5206666666666666,0.5196666666666667,1.2,10.639512,263.3666666666667,1026.52,21.600440000000003,-5.740727688,209.0,0.0,0.55,2.9810435332000003,91.8,1.0,1.1959999999999995,0.0,108.8,2.6066666666666665,4.2,1.0533333333333337,6213.940250027365,5.666666666666667,1740.0,0.924,15.0805,-4.335985386,247.49363333333332,3.755879498,42.9872,2.8,2.616,1.96,107.46,5.572,1390.2599999999998,27.7188,103.0,1.0632,9.0212,4.994519164,6.0,61.8,35.022666666666666,25.8,64.60000000000001,8.65382,2820.0
20.11,0.25,0.21768402,0.5015000000000001,0.50075,1.6,10.84043,202.6,1045.56,19.95044,-5.222765273,161.0,1.0,0.5900000000000001,2.969626609300001,91.4,0.0,1.1959999999999995,0.0,106.6,3.325,3.6000000000000005,1.075,4663.111615504863,4.25,1210.0,0.92,14.947500000000002,-3.80748621,282.495225,3.7414950753,43.377300000000005,2.4000000000000004,2.6580000000000004,2.96,108.16,4.501,1433.46,28.1658,117.25,1.0621,8.2212,4.553839224,12.7,51.900000000000006,34.98225,18.6,66.4,8.6842875,2540.0
20.164,0.25,0.340449756,0.5015000000000001,0.50075,1.4800000000000002,10.856186,202.6,1046.916,19.320440000000005,-5.3871148604000005,161.0,1.0,0.5900000000000001,2.9717779356400005,91.64,0.0,1.1875999999999998,0.0,107.08,3.325,3.72,1.075,4663.111615504863,4.25,1204.0,0.9212,14.9721,-3.9782669292,282.495225,3.74420557668,43.10616,2.52,2.6532,2.756,102.94,4.2808,1430.34,28.1076,117.25,1.0618,8.317200000000001,4.6351812792,12.7,52.080000000000005,34.98225,18.96,66.04,8.6842875,2624.0
20.200000000000003,0.0,0.42229358,0.5206666666666666,0.5196666666666667,1.4,10.86669,265.6666666666667,1047.8200000000002,18.90044,-5.496681252,161.0,0.0,0.5900000000000001,2.9732121532000004,91.8,0.0,1.182,1.0,107.4,2.7,3.8,1.05,6213.835059192582,5.0,1200.0,0.922,14.988500000000002,-4.0921207420000005,250.82696666666664,3.7460125776,42.9254,2.6,2.6500000000000004,2.62,99.46,4.134,1428.2599999999998,28.0688,87.0,1.0616,8.3812,4.689409316000001,9.3,52.2,34.91966666666667,19.2,65.8,9.03245,2680.0
20.200000000000003,0.0,0.42229358,0.5206666666666666,0.5196666666666667,1.4,10.86669,265.6666666666667,1047.8200000000002,18.90044,-5.496681252,161.0,1.0,0.5900000000000001,2.9732121532000004,91.8,0.0,1.182,0.0,107.4,2.7,3.8,1.05,6213.835059192582,5.0,1200.0,0.922,14.988500000000002,-4.0921207420000005,250.82696666666664,3.7460125776,42.9254,2.6,2.6500000000000004,2.62,99.46,4.134,1428.2599999999998,28.0688,87.0,1.0616,8.3812,4.689409316000001,9.3,52.2,34.91966666666667,19.2,65.8,9.03245,2680.0
20.3,0.0,0.1638756,0.5306666666666666,0.53,1.2,10.773014,268.96666666666664,1039.44,4.424440000000001,-5.643697430068,148.0,0.0,0.4300000000000001,2.9689947748000005,89.39999999999999,1.0,1.206,0.0,108.8,2.54,4.0,1.05,6213.980172357934,5.333333333333334,1280.0,0.922,14.94001724138,-4.209106022,207.57363333333333,3.7406990136,43.5286,2.8,2.5940000000000003,0.48,94.66,3.954,1268.26,28.3128,82.66666666666667,1.0614,8.5812,4.914099166,1.4,49.6,35.925,18.4,65.2,8.876323333333334,2520.0
20.092,0.25,0.176762108,0.5015000000000001,0.50075,1.64,10.835178,202.6,1045.108,20.16044,-5.1679820772,161.0,0.0,0.5900000000000001,2.968909500520001,91.32,1.0,1.1988,0.0,106.44,3.325,3.56,1.075,4663.111615504863,4.25,1212.0,0.9196,14.9393,-3.7505593036,282.495225,3.74059157484,43.46768,2.36,2.6596,3.028,109.9,4.5744,1434.5,28.1852,117.25,1.0622,8.1892,4.5267252056,12.7,51.84,34.98225,18.480000000000004,66.52000000000001,8.6842875,2512.0
20.092,0.25,0.176762108,0.5015000000000001,0.50075,1.64,10.835178,202.6,1045.108,20.16044,-5.1679820772,161.0,1.0,0.5900000000000001,2.968909500520001,91.32,0.0,1.1988,0.0,106.44,3.325,3.56,1.075,4663.111615504863,4.25,1212.0,0.9196,14.9393,-3.7505593036,282.495225,3.74059157484,43.46768,2.36,2.6596,3.028,109.9,4.5744,1434.5,28.1852,117.25,1.0622,8.1892,4.5267252056,12.7,51.84,34.98225,18.480000000000004,66.52000000000001,8.6842875,2512.0
21.568,0.25,0.3369040519999999,0.4599999999999999,0.45775,1.52,10.871848,205.175,1048.472,22.06284,-4.996083602200001,193.0,1.0,0.91,3.0106687234800003,87.28,0.0,1.21,0.0,105.24,2.6675,2.88,1.2625000000000002,4674.011701016956,3.5,1452.0,0.9728,16.2781,-3.5816072152,228.295225,3.79320489884,45.44928,1.6799999999999995,2.648,4.207999999999999,91.22,4.7104,1274.9,27.9852,68.25,1.08584,7.7572,4.1420429268,15.999999999999998,48.8,37.802,17.168,66.0,8.1927025,2396.0
21.568,0.25,0.3369040519999999,0.4599999999999999,0.45775,1.52,10.871848,205.175,1048.472,22.06284,-4.996083602200001,193.0,0.0,0.91,3.0106687234800003,87.28,0.0,1.21,0.0,105.24,2.6675,2.88,1.2625000000000002,4674.011701016956,3.5,1452.0,0.9728,16.2781,-3.5816072152,228.295225,3.79320489884,45.44928,1.6799999999999995,2.648,4.207999999999999,91.22,4.7104,1274.9,27.9852,68.25,1.08584,7.7572,4.1420429268,15.999999999999998,48.8,37.802,17.168,66.0,8.1927025,2396.0
21.568,0.25,0.3369040519999999,0.4599999999999999,0.45775,1.52,10.871848,205.175,1048.472,22.06284,-4.996083602200001,193.0,0.0,0.91,3.0106687234800003,87.28,1.0,1.21,0.0,105.24,2.6675,2.88,1.2625000000000002,4674.011701016956,3.5,1452.0,0.9728,16.2781,-3.5816072152,228.295225,3.79320489884,45.44928,1.6799999999999995,2.648,4.207999999999999,91.22,4.7104,1274.9,27.9852,68.25,1.08584,7.7572,4.1420429268,15.999999999999998,48.8,37.802,17.168,66.0,8.1927025,2396.0
20.824,0.25,0.3369362559999999,0.4599999999999999,0.45775,1.5599999999999998,10.86713,205.175,1048.016,22.461640000000003,-5.1258729056,193.0,1.0,0.91,2.9876887752400005,86.04,0.0,1.206,0.0,105.72,2.6675,3.24,1.2625000000000002,4674.011701016956,3.5,1456.0,0.9464,15.5848,-3.7063241996,228.295225,3.76425197832,44.47224,2.04,2.654,4.084,99.94,4.661199999999999,1358.18,27.998,68.25,1.07492,7.979200000000001,4.3846182524,15.999999999999998,50.2,37.802,17.484,66.2,8.1927025,2608.0
20.824,0.25,0.3369362559999999,0.4599999999999999,0.45775,1.5599999999999998,10.86713,205.175,1048.016,22.461640000000003,-5.1258729056,193.0,0.0,0.91,2.9876887752400005,86.04,1.0,1.206,0.0,105.72,2.6675,3.24,1.2625000000000002,4674.011701016956,3.5,1456.0,0.9464,15.5848,-3.7063241996,228.295225,3.76425197832,44.47224,2.04,2.654,4.084,99.94,4.661199999999999,1358.18,27.998,68.25,1.07492,7.979200000000001,4.3846182524,15.999999999999998,50.2,37.802,17.484,66.2,8.1927025,2608.0
20.824,0.25,0.3369362559999999,0.4599999999999999,0.45775,1.5599999999999998,10.86713,205.175,1048.016,22.461640000000003,-5.1258729056,193.0,0.0,0.91,2.9876887752400005,86.04,0.0,1.206,0.0,105.72,2.6675,3.24,1.2625000000000002,4674.011701016956,3.5,1456.0,0.9464,15.5848,-3.7063241996,228.295225,3.76425197832,44.47224,2.04,2.654,4.084,99.94,4.661199999999999,1358.18,27.998,68.25,1.07492,7.979200000000001,4.3846182524,15.999999999999998,50.2,37.802,17.484,66.2,8.1927025,2608.0
21.964,0.2,0.353952974,0.4578,0.456,1.4600000000000002,10.8750626,166.5,1048.752,21.071440000000003,-4.9793927591000005,196.0,0.0,0.93,3.023859362840001,89.3,0.0,1.2079999999999995,0.0,105.24,3.12,2.74,1.2439999999999998,3741.564833807473,3.6,1398.0,0.9864,16.64415,-3.5714646346000007,252.53618,3.80982406306,45.82384,1.54,2.643,4.002,85.02,4.6394,1230.62,27.9904,96.8,1.09082,7.682200000000002,4.0331984116,15.999999999999998,48.22,36.37179999999999,17.29,65.78,8.134642,2262.0
21.664,0.2,0.405164148,0.4578,0.456,1.3600000000000003,10.875270400000002,166.5,1048.68,18.89484,-5.1888988366,196.0,1.0,0.93,3.0174713844400003,92.88,0.0,1.194,0.0,106.2,3.12,3.04,1.2439999999999998,3741.564833807473,3.6,1244.0,0.9744,16.355700000000002,-3.7904708616,252.53618,3.80177571468,44.99344,1.84,2.64,3.136,83.86,4.328,1264.34,28.0316,96.8,1.08392,7.9012,4.1918155172,15.999999999999998,49.28,36.37179999999999,18.288,65.52000000000001,8.134642,2284.0
21.664,0.2,0.405164148,0.4578,0.456,1.3600000000000003,10.875270400000002,166.5,1048.68,18.89484,-5.1888988366,196.0,0.0,0.93,3.0174713844400003,92.88,0.0,1.194,1.0,106.2,3.12,3.04,1.2439999999999998,3741.564833807473,3.6,1244.0,0.9744,16.355700000000002,-3.7904708616,252.53618,3.80177571468,44.99344,1.84,2.64,3.136,83.86,4.328,1264.34,28.0316,96.8,1.08392,7.9012,4.1918155172,15.999999999999998,49.28,36.37179999999999,18.288,65.52000000000001,8.134642,2284.0
21.664,0.2,0.405164148,0.4578,0.456,1.3600000000000003,10.875270400000002,166.5,1048.68,18.89484,-5.1888988366,196.0,0.0,0.93,3.0174713844400003,92.88,0.0,1.194,0.0,106.2,3.12,3.04,1.2439999999999998,3741.564833807473,3.6,1244.0,0.9744,16.355700000000002,-3.7904708616,252.53618,3.80177571468,44.99344,1.84,2.64,3.136,83.86,4.328,1264.34,28.0316,96.8,1.08392,7.9012,4.1918155172,15.999999999999998,49.28,36.37179999999999,18.288,65.52000000000001,8.134642,2284.0
21.22,0.2,0.353985178,0.4578,0.456,1.5,10.8703446,166.5,1048.296,21.470240000000004,-5.1091820625,196.0,1.0,0.93,3.0008794146,88.06,0.0,1.2039999999999995,0.0,105.72,3.12,3.1,1.2439999999999998,3741.564833807473,3.6,1402.0,0.96,15.95085,-3.6961816190000008,252.53618,3.78087114254,44.8468,1.9,2.649,3.878,93.74,4.5902,1313.9,28.0032,96.8,1.0799,7.904200000000001,4.2757737372,15.999999999999998,49.620000000000005,36.37179999999999,17.606,65.98,8.134642,2474.0
22.536,0.1666666666666666,0.362918688,0.4256666666666666,0.4241666666666667,1.28,10.8571174,139.96666666666667,1047.23,17.966040000000003,-5.0952662766,196.0,0.0,0.93,3.05113080884,94.12,0.0,1.1997999999999998,0.0,106.36,3.275,2.74,1.2599999999999998,3120.9710503362803,4.166666666666666,1388.0,1.0042,17.198,-3.701910620600001,325.46348333333333,3.84418393202,45.85826,1.52,2.6294,3.168,76.58,4.701,1218.7199999999998,28.0088,98.0,1.0986,7.825200000000001,3.9182467644,15.999999999999998,45.74,34.48316666666666,17.092000000000002,65.16,7.905343333333333,2194.0
20.956000000000003,0.2,0.23308054,0.4638,0.4622,1.32,10.8134912,168.48,1043.144,11.40004,-5.358694038240801,193.0,0.0,0.91,2.99026034392,88.80000000000001,1.0,1.2083999999999997,0.0,107.28,3.024,3.4799999999999995,1.2439999999999998,3741.651901706685,3.8,1348.0,0.9476,15.613910344828,-3.933163102400001,226.58418,3.7674919518,44.49228,2.28,2.6144,1.996,91.54,4.2664,1254.26,28.1792,94.2,1.07336,8.2072,4.5567616052,17.4,49.0,36.975,17.844,65.48,8.040966000000001,2428.0
20.956000000000003,0.2,0.23308054,0.4638,0.4622,1.32,10.8134912,168.48,1043.144,11.40004,-5.358694038240801,193.0,1.0,0.91,2.99026034392,88.80000000000001,0.0,1.2083999999999997,0.0,107.28,3.024,3.4799999999999995,1.2439999999999998,3741.651901706685,3.8,1348.0,0.9476,15.613910344828,-3.933163102400001,226.58418,3.7674919518,44.49228,2.28,2.6144,1.996,91.54,4.2664,1254.26,28.1792,94.2,1.07336,8.2072,4.5567616052,17.4,49.0,36.975,17.844,65.48,8.040966000000001,2428.0
23.638,0.2,0.286302426,0.421,0.4192,1.33,10.8499782,165.6,1046.792,19.67684,-4.7619983152500005,193.0,1.0,0.91,3.0854133072500005,91.43000000000002,0.0,1.2196999999999998,0.0,105.18,2.944,2.1,1.278,3742.809787409628,4.2,1625.0,1.0442,18.2494,-3.363211803,320.65618000000006,3.88737717334,47.63808,0.8699999999999999,2.6246,4.179,70.19999999999999,5.247400000000001,1121.21,27.9469,75.4,1.11842,7.448200000000001,3.4984468327,15.999999999999998,42.18,35.2496,15.268,65.17,7.905932,2028.0
20.812,0.4,0.2721574559999999,0.4568,0.455,1.6,10.8574816,166.82,1047.164,22.089640000000003,-5.0645103226,193.0,1.0,0.91,2.98795522292,87.28000000000002,0.0,1.2075999999999998,0.0,105.64,3.174,3.2,1.2399999999999998,3741.397617701905,3.2,1408.0,0.946,15.5878,-3.6446862984,258.13618,3.76458768136,44.53904,2.0,2.6552,3.952,101.58,4.7124,1357.62,28.0484,96.2,1.07464,7.951200000000002,4.3428333632000005,15.999999999999998,50.2,37.2756,17.524,66.32000000000001,8.082122,2524.0
22.822000000000003,0.2,0.295541098,0.4634,0.4616,1.1999999999999995,10.8150496,164.88,1043.026,18.31464,-5.1156326209,244.0,0.0,0.93,3.0559913860400005,96.14,0.0,1.2001999999999995,0.0,106.14,3.03,2.66,1.2479999999999998,3741.784249165629,4.2,1348.0,1.015,17.44265,-3.7287706898,245.77618,3.85030787554,46.36358,1.4,2.6188,2.856,71.34,4.7376,1125.38,27.919,107.0,1.1003,7.7962,3.9319286308,9.3,50.18,35.8638,20.074,64.74000000000001,7.911741999999999,1980.0
